@RELATION 4_days_hlc

@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE uptrend {yes,no}
@DATA
1.0,0.0,0.7395830620656887,1.1979189561655872,-0.3124961588501594,-0.12499492186971385,1.4479171332470226,0.7500018229185647,0.8854155056411545,1.4583358940998987,0.44791713324702265,1.0416677517372455,1.3645899631145542,0.17708976780184293,1.2291679470499568,yes
1.0,0.0,0.9718358758251803,1.4295787740546113,0.753522188059419,1.253522188059419,1.5633831878636506,0.5422571017705689,0.6690185479134444,1.7323961019663472,1.2605658599519147,1.352113171990385,1.739439773858843,1.0563395159711548,1.4577485320401888,no
1.0,0.0,0.6265093337124541,0.6746935549552895,-1.0361432864017242,0.6265093337124541,1.4096327478728992,0.2530102337102778,1.1084286543887847,1.6385502685535824,-0.10842985920515553,0.10843829291976892,1.9277037886655843,1.1204792277608973,1.2771017419235187,yes
1.0,0.0,0.7096750780248361,0.04838587407963535,-1.2903378253050197,-0.4516149323784677,-0.38710957346429054,-2.6774473987693104,-0.4516149323784677,0.5967709417011446,-0.9516270292502206,0.19354188340228937,0.9032282518407522,-1.435495447543903,-1.14516891265251,yes
1.0,0.0,0.0869635160477843,0.36231779038321266,-0.5362230834113514,0.10144898130731025,-0.4927463978365221,-1.6956443604511013,-0.9420175593693727,-0.8840568578061959,-2.94201900864051,-0.9420175593693727,0.0,-1.3912988658003698,-0.36231779038321266,yes
1.0,0.0,0.2765908329299658,0.8617035196995738,0.12765493433475886,0.1914903802679853,0.39361379581806166,-0.26595886148330283,0.2021234155500915,-0.23404486194074853,-1.1170304097361987,-0.5638317225091448,-0.5212857515199427,-2.031929957074203,-0.5638317225091448,yes
1.0,0.0,0.8852460897605192,1.3278633969452696,-0.21310948670576554,0.21310948670576554,1.1147522708979334,-0.016396694431648665,0.08197199676722505,0.39343869928082276,-0.6229448804182369,0.09835721580785545,-0.5737662725143092,-1.934423058322853,-1.0819588820346129,yes
1.0,0.0,0.98889437040691,-0.33333888892592795,-1.011122296370858,-0.4111171852256729,-0.11111851856789338,-1.1555643704291318,-0.8666802223125842,-0.25556170374468296,-1.022235703793574,-0.9555630370869035,-0.7444560741516009,-1.433344000071105,-0.9444574074938135,yes
1.0,0.0,0.19564390357370348,0.5869512759810473,-1.3695616729601763,0.5652229678760219,-2.0217435255294345,-3.3478355387729457,-2.1739177693864726,-1.5869664934054255,-3.6304383270398857,-3.0652327505060057,-1.8695714555901293,-3.369579064302349,-3.2391331285503058,yes
1.0,0.0,0.3658480071317125,0.6707264277151539,0.1097513533553087,0.2195027067106174,0.4390163890443827,-0.6585386079739202,0.4268273497894524,-1.0243963712151014,-1.7683009369523768,-1.1097623289784566,-0.7804972932893827,-1.9268340571147229,-1.6097678167900307,yes
1.0,0.0,0.5131565443248841,1.1184260041420855,0.0394827908347579,0.4342120152315299,0.763158518003891,0.1578982686887626,0.2763137465427673,0.5131565443248841,-0.6710429709395581,0.5000052631440404,-1.0657827216244296,-1.8684135041749976,-1.1578877424006817,yes
1.0,0.0,0.9904743129305345,0.8571413605484935,0.13333200000381198,0.5047595102109249,0.9428592108784384,0.1619100135904375,0.44761872108936324,0.6857132789144352,0.24762024489453757,0.33333047619863765,0.5047595102109249,-0.3523751836899529,0.49524048978907514,yes
1.0,0.0,0.5272716694272608,0.2909147768284893,-1.6181711736117748,0.27272942147588214,0.018185355352607162,-1.3636289256603962,-0.6545418843169891,0.18182809911944606,-1.3090710414306783,-0.7636285620260324,-0.3090855868059003,-1.1454428430390355,-0.9818146446473929,yes
1.0,0.0,0.9210559557049012,1.065793940478482,0.34210006921107794,0.7236833448685193,0.5526333102629802,-0.8289604917933457,0.5394726800474786,0.3552606994265796,-0.6447498269723051,-0.13158788095694515,0.4736879501680231,-0.6052666205259418,-0.2105332410519023,yes
1.0,0.0,0.9295731402438537,0.30984973218272627,-0.7605658599519247,0.2253467962630839,0.3802765919388725,-0.39437661179804356,0.014076076163496154,-0.1690185479134444,-1.6478980956311304,-0.1831058916984358,-0.3802892680130522,-1.4507161277691984,-0.901419579464197,yes
1.0,0.0,0.45311562500001085,-0.17187499999999897,-1.2812484374999922,-0.2500046875000048,-0.9375093749999888,-2.1249999999999973,-1.0312546875000042,-0.859379687499983,-1.718759374999988,-1.2656328124999827,-1.4687531249999872,-3.109382812499992,-1.4843812499999873,yes
1.0,0.0,0.8596456140350764,0.7193052631578867,-0.4035017543859594,0.1052596491228185,-0.5964842105263068,-1.8420964912280384,-0.6842087719298211,-1.456143859649092,-2.7894666666666295,-1.5614017543859502,-1.3684192982455778,-2.333336842105221,-1.8245631578946948,yes
1.0,0.0,0.33599839999999404,0.8880007999999975,0.43200079999999164,0.8239991999999916,0.7600039999999921,0.24800399999999173,0.47999919999999746,0.16000399999999218,-0.40799520000000483,0.12000159999998913,-0.23200080000000298,-0.8399960000000078,-0.27999840000001086,yes
1.0,0.0,0.7565230321338634,1.0869546313832625,0.0,0.36521501701735953,0.9652165822320397,0.46956527032126544,0.8956497466960941,0.8260898676697966,0.2695690964015657,0.5217373535002582,0.17391708883983906,-0.44347227222214575,0.13043629489338993,yes
1.0,0.0,0.9541328592031446,0.22018245938516925,-0.8348691187857342,-0.03669829981026446,0.31192408045534964,-0.8348691187857342,-0.4495484387098557,0.1834841595749048,-0.33945353927903626,0.11008755995434981,0.0366982998102775,-0.550459818201158,-0.2844093005845763,yes
1.0,0.0,0.30508799197284947,1.1864416259743935,-0.6610186153489005,1.1017039069690255,-0.2542402757980193,-2.2034061190141587,-0.7288172651725262,-0.08475127839631363,-2.2034061190141587,-1.4915414824143205,-0.32203892562164504,-1.288145532943395,-0.45763622526894476,yes
1.0,0.0,0.09917528857462912,0.40495735946888856,-0.0826438699536082,0.06611741001439403,0.49586652550953214,-0.40495735946888856,0.4545483095440567,-0.20661174100143706,-1.1570274025019642,-0.43801606447607383,-0.12396869749477903,-1.1570274025019642,-0.8099213305134842,no
1.0,0.0,0.3191511090922124,1.4893590765136018,0.2021302059674194,0.32979150066543095,0.7234030104159213,0.09574863058947072,0.28723844498368667,0.8404239135407142,-0.31914259848108245,0.787237913070492,-0.06382639204344079,-1.2872288705461674,-0.36169671798920094,yes
1.0,0.0,0.5101978343122392,0.8163206164822295,-1.1020293629057816,-0.48978583935707504,1.755082590825434,-0.714272886454488,-0.4693738444019108,0.2857107872148261,-0.9183499793880401,-0.5510054978918818,0.5101978343122392,-1.7142565601238022,0.4081684714064577,yes
1.0,0.0,0.6478868280096151,0.6901502678172737,0.0,0.35211317199038494,0.5633838920899727,-0.7605658599519247,-0.3380258282053935,1.2112707200996078,-0.4929556238811821,-0.32393848442040213,0.19718337631459634,-0.6337994842246437,-0.3802765919388725,no
1.0,0.0,0.40277860725193365,1.4722160108110882,0.4861076581838198,1.1249942708412877,1.1666706018463797,0.4861076581838198,0.8333293981536203,1.0416652199094016,-0.26389268903791435,0.15277756558673117,1.6805518325668891,0.0,0.16666921295944304,yes
1.0,0.0,0.6739090737153863,0.41304111530677906,-0.3695703686312473,-0.05435120511132002,0.7826027882669399,0.010863067093630784,0.5108630670936308,0.5434794423466182,0.010863067093630784,0.2826027882669399,0.44564879488868,-0.5760958175996056,-0.2500048913149765,yes
1.0,0.0,0.761913151967381,0.523815192770746,-0.9365060468541857,0.0476176870683567,-0.3333333333333258,-1.476197505702412,-1.0158762660774576,0.20634542704171988,-0.9206424792498861,-0.19048185943742016,-0.14285147389590563,-0.9206424792498861,-0.523815192770746,yes
1.0,0.0,0.7457610456878219,1.0169388682110734,-0.050845417997172904,0.7627134731289921,0.5084762137205731,-1.0508318587670762,0.0,-0.40677351339991363,-1.6271059179260163,-1.1355821316465895,0.16948698652890573,-1.0338929905560028,-0.25423895431217813,no
1.0,0.0,0.44915762711864704,1.1440728813559338,0.6440694915254278,1.0169525423728816,1.1525423728813626,0.6186466101694924,1.0254288135593224,0.8983093220338951,0.11864999999999828,0.6440694915254278,0.44068135593220625,-0.16948898305085736,0.07627457627118125,no
1.0,0.0,0.8130869158878529,1.1214925233644897,0.01868878504673245,0.5140214953271096,1.280376635514024,0.7289710280373912,1.1401878504672935,1.2897168224299176,0.7009345794392569,1.1495355140186956,1.009347663551402,0.14953644859813245,0.7289710280373912,yes
1.0,0.0,0.9701431944572964,0.2388007128379402,-1.3582189797581647,-0.059703163293030985,0.43282666515422247,-1.3283726220078373,-0.5373165293030739,0.6865677210976769,-0.19403789265042357,0.4626834706969261,0.7014841835348875,-0.23881265317210273,0.47761187346827794,yes
1.0,0.0,0.5263106647929993,0.26315664819287654,-1.5000052631855825,0.21051426586454824,-1.0789609418997013,-3.8947652356064886,-1.6052716066926631,-0.7368617729566993,-3.8421412744277363,-2.44738130200683,-0.2894752077642495,-1.8421254848709514,-0.684219390628371,yes
1.0,0.0,0.7912072817342292,0.9120871030095399,0.49450825986286984,0.7142844584028853,0.6043969085816064,-0.13186220265208196,0.5824145634684584,0.043956997943951144,-1.1318633015495554,-0.17581920059604872,0.18681037315260712,-1.1098886487187367,-0.5274663929679333,no
1.0,0.0,0.9662932584269777,0.011238202247191258,-1.0112370786517044,-0.20224719101124672,-0.07865056179776515,-0.5056146067415925,-0.2808988764044987,-0.3932561797753022,-1.146062921348339,-0.4157325842696847,-0.9662921348314908,-2.1685393258427377,-1.1910078651685687,yes
1.0,0.0,0.896543460194957,0.4827552318784982,-1.0517222354405744,0.43103299643794835,-1.0344774673190849,-2.6034427467491796,-1.362065992875909,-1.1724097503112312,-1.827576456632942,-1.4827552318785227,-1.6551649821897538,-2.8103299643794712,-1.689654518432733,yes
1.0,0.0,0.2666678888868572,1.0666682222196278,0.7444454259242927,1.0333321666686073,0.9000001666663853,0.4055565462946501,0.8833340833320856,0.41111320370022114,-0.09444317592803578,0.3055567129610354,0.3666682777750922,0.15555862962450595,0.2666678888868572,no
1.0,0.0,0.9401644094132839,1.5042674994829077,-0.03418871356215584,0.37606815691544027,1.606833640169363,1.1111079772240509,1.55554757838848,1.3504221345873373,0.5897422748259465,1.3247820951345572,0.5982909489353102,-0.17948540434835047,0.4358969099303762,yes
1.0,0.0,0.49230539645322724,0.20000738460401815,-1.599999076924495,0.0923029349185545,1.1076921420120782,-1.6615389822477231,-0.9230739645015837,1.2923118579817403,0.4000024615346727,1.1999966153898005,0.8307694911238397,-0.538459171601267,0.7846172544349894,no
1.0,0.0,0.5802508154341095,0.9135800335309546,0.1111076817473593,0.5061691510349359,0.27160807804463183,-1.172847340363822,0.1851782350079799,1.0,-1.2222314129170926,-0.6296336534164336,1.1481522176597942,0.43209859777431525,1.074071787831567,yes
1.0,0.0,0.8823499999999994,0.992645588235294,0.3970588235294165,0.7426485294117651,0.941175000000005,0.4632330882352965,0.6985264705882347,0.5588250000000002,-0.30147352941176536,0.5073485294117639,0.992645588235294,-0.3308860294117681,0.022057352941181028,yes
1.0,0.0,0.9191897357368324,0.4646463932250331,-0.9090937557449643,0.3030258646987121,0.45454334251179923,-0.36363810835981175,0.11111234568150331,0.3838361289618798,-0.2727318641047761,0.05050010202040365,-0.14141341699680515,-1.3232400469495937,-0.21212871137113865,no
1.0,0.0,0.10715082901043876,0.0357211096329506,-1.7321166775296966,-0.10713832912207646,-0.9106972259176489,-3.3392469710092545,-1.1964161034276777,-0.9285577807341242,-2.374969866340517,-1.5356880742136567,-1.0535566646726506,-2.2142623726574278,-1.6428406889224583,no
1.0,0.0,0.057142927113788294,1.163266322366919,0.9346925730929456,0.9591844398176761,0.9428574810499758,0.5387761699300048,0.9102035635145637,0.7265310937115417,0.17142837317760082,0.6612232586407233,0.7224486397330266,0.3918368063307859,0.583674592254602,no
1.0,0.0,0.7478308582479584,2.165226949010183,0.03478365974082454,0.15652342533960287,2.5130565898604735,2.0260931796165997,2.0782717127219814,2.0434880529811568,1.1826157353864506,1.9739207334994828,1.582616952784106,0.40000208696740747,1.4434823138207706,no
1.0,0.0,0.7129653463604743,-0.07407578874854673,-1.1388830761424587,-0.3425873285419891,1.1666663580252703,-1.1018451817681985,-0.9722157921929926,1.5370378943742669,1.0185157064523989,1.0740757887485335,1.0370378943742733,0.12037477708374415,0.9629621056257266,no
1.0,0.0,0.030610729903431458,1.0,0.4489782902950485,0.84183767440698,0.40816092253108144,-0.17857100947500357,0.2602052347985897,1.091836781549382,-0.1581623255930273,-0.08673371772128817,1.2959195387344558,1.010202556225796,1.0408173677639598,no
1.0,0.0,0.7760008000000085,1.1440000000000055,-0.4239991999999916,-0.37600159999999505,1.1440000000000055,0.27999840000001086,0.896001600000011,0.2159968000000049,-0.703998399999989,-0.015997599999991508,1.288000000000011,-0.6719975999999974,-0.559997599999997,no
1.0,0.0,0.3586970463107678,1.6956501181519086,1.0163037689048444,1.5434770793976513,1.7934759924434893,0.7282614603011743,0.7608684546337929,1.7934759924434893,1.2065196597398709,1.62499918478438,1.163040406433896,0.5380450259890776,1.0054358577481353,no
1.0,0.0,0.4198502593133781,1.7480950352596079,0.34350968474760923,0.8473303012676376,2.7251950002977194,1.7709950702214854,2.5114549793205954,2.8625997902287024,1.366415063229114,1.412214369792938,2.8625997902287024,2.0381695239229534,2.62595973428969,no
1.0,0.0,0.6106105326547613,1.041040648856986,0.9099096916736119,0.964965058051063,1.1391390668947083,0.954954445436325,1.0210209251293139,1.2672671205739974,1.142141970398792,1.2392391870348727,1.2852851421992275,1.0890890068246264,1.0950947137326752,no
1.0,0.0,0.3647051868514153,1.9441173693772416,-0.9941164723186846,0.8000000588235103,2.064704392733997,1.6794109766438277,1.8411765173010226,2.352940484429267,1.8117629965402913,2.0058817629759482,2.729410667820386,2.361763717128313,2.6470580449829253,no
1.0,0.0,0.6802716460737118,-0.7210865842948377,-3.0340108612171064,-2.1904753806289956,1.462585399601773,-5.3333269841313165,-1.1836713036249664,1.7414940534054055,0.8503395575921399,1.2244910037476222,2.4081623073725886,1.1564597575103694,1.6054417650056039,no
1.0,0.0,0.35384413411918414,0.7641027140041713,0.010254887571623694,0.5230761893479826,-0.5333346666687098,-2.2769276055296337,-1.641030216969552,1.1128217120333994,-4.0102620670698235,-0.8820531518766374,1.3230763944764956,0.6512815147920724,0.9333347692329771,no
1.0,0.0,0.9357171887734372,0.7000016428559754,-0.6928523622483109,-0.19999914285774711,0.37143116326345404,-0.6785688010222808,0.03571640305971473,-1.4357096887787828,-3.8642800969427737,-2.9785678724515074,0.8571458163244181,-6.278561943884308,-1.9214236275545447,no
1.0,0.0,0.08724642583413067,0.9261737264076886,-0.01342552137653885,0.8657736453337547,0.644295495698659,-0.6644290797705769,-0.20134456556316827,0.33557092022942314,-0.651008256386919,0.020133584071927387,-1.3624172649896105,-3.6443001936915302,-2.8120856538062418,no
1.0,0.0,0.4341469125534447,1.8731733492032814,1.146343283764101,1.2097566091624568,1.819514193937051,1.136585211183436,1.7756135990575517,1.6146366210649266,0.6634162522347581,1.0,1.3902463176739386,0.6731709101729499,1.1609769779926251,no
1.0,0.0,0.8230079371892128,1.331859288122003,0.42477944631711134,0.818585359076172,2.123897231585563,1.464604330807952,1.5221252799786147,2.0752240935152866,1.4557529798751618,2.03540274885685,1.8893837771250697,1.0265509554450098,1.331859288122003,no
1.0,0.0,0.10548509854206949,0.7510534796791422,-0.2025292794988036,0.5822769000714355,1.0675087753053507,0.2025330769623475,0.578059605831722,1.822782502806958,1.1940921593770122,1.248943144797707,1.7763686375080545,1.1856516637320698,1.7383956897944863,no
1.0,0.0,0.5929635388034046,1.969846322071397,0.7788936314764923,0.9045213934028387,1.6733627938810323,0.5376908411331447,1.472357872287829,2.0502460796600714,1.020100944419265,1.4673352743660117,2.9497413575637537,2.2010009015048246,2.266325830173383,no
1.0,0.0,0.04888933333333196,2.0355564444444414,1.151109333333333,1.6755542222222237,2.8933342222222223,1.8399995555555568,1.951110666666668,2.631110222222225,1.6266684444444448,2.4533320000000014,2.9644435555555586,2.0533346666666654,2.4488897777777776,no
1.0,0.0,0.9559305682297389,1.4338973777662698,0.6711865475436648,0.7084749715593601,2.2237274932508586,1.5491501028473205,1.9491498994577683,2.877963894286251,2.0745741361706678,2.1593197839731793,2.677962809541961,1.9118641873028006,2.5423694340753498,no
1.0,0.0,0.10344868014157473,0.9931020879942399,-1.0413778168887862,0.9034437146380301,1.8758575838411549,0.3241377265166156,0.4000002758613053,3.482751082065991,2.1103369370015606,2.924128485162814,4.813781893015489,3.1793015743405,3.3517148918210045,no
1.0,0.0,0.9609925531914904,1.5000010638297896,0.985815248226954,1.0390070921985866,1.4964542553191513,0.4503535460992931,1.450353191489365,1.9503546099290827,1.1524822695035488,1.1914897163120586,2.7765964539007135,2.0709205673758913,2.4893606382978795,no
1.0,0.0,0.07017656971078287,0.46052641966731206,-0.7763124307567627,0.41228049399869676,1.0789471606653633,0.442982167590787,0.5087719067405977,1.0745603301043911,-0.2192976685149074,1.0175407433138315,1.6359619229072186,0.6491224145901354,0.6973683402587507,no
1.0,0.0,0.9939747096842596,0.4397600486264237,-0.9337350595149446,-0.8373478843110426,-0.30120427493203267,-1.9999963855486929,-0.3674698178256279,0.548193587601951,-0.32530121933513884,-0.23493933444697726,0.5421682972862105,-1.2349393344469772,0.4638521737611345,no
1.0,0.0,0.27044093192686824,1.0628970135773885,0.018867343062491646,1.0566064317142894,0.4779898817355518,-0.9559797634711036,-0.8553486927011121,-0.29559885685247683,-2.069188224372895,-0.3647820497661678,0.5911977137049358,-0.32075678177806755,-0.22641629287117518,no
1.0,0.0,0.04368790649311138,1.1650467621813216,0.39320329437213264,0.6019413611081154,1.2135934112557347,0.4077659298698318,1.2087380667359828,0.762136662268605,-0.3446634414208122,-0.2669920067883501,0.16504724761868486,-1.2038861202777806,0.11164865208606953,yes
1.0,0.0,0.9821423947699937,0.8392851243617195,-0.08035766103362785,-0.04018039301821141,0.9910691884546337,0.28124891182938694,0.47321336894050603,1.0357147640310373,0.2946413345011882,1.0312495814728386,0.6205358219069852,-0.39732490832580974,-0.32589493383475965,no
1.0,0.0,0.5985932453806584,0.5704243503196472,-1.0070323646519788,0.5422547510362612,0.3169035905482119,-1.1337930966488887,-1.0704151954287555,0.5563363816772628,-0.5633743801082497,-0.2605587582024321,0.6267628446640342,-0.5422484130348785,0.6197192124540295,no
1.0,0.0,0.2018357798165163,1.954129357798159,1.302750458715592,1.6926614678899061,1.6743128440366923,0.6467908256880717,1.6559637614678833,1.5091747706421987,0.5642215596330241,0.6055045871559582,1.6651362385321062,0.9357802752293566,1.1330279816513709,no
