Getting Data...
netR,daysToBreakout,exitParam
0.9334915385721816,37,14
1.388843314121218,37,15
1.583576508985927,37,16
1.6854005452667773,37,17
0.7221955947855087,37,18
1.3196069949833882,37,19
0.8808071611046421,37,20
0.5093010698674977,37,21
-0.5875336252326292,37,22
0.20957070085187,37,23
0.8818119666597853,37,24
-0.19762160294649805,37,25
-1.0491011940258443,37,26
-0.6494912680741944,37,27
-1.10011886089667,37,28
-1.0325261382245556,37,29
-5.550407693810645,37,30
-7.7659711690438975,37,31
-7.548058516331711,37,32
3.1271246818724796,38,3
5.442806775449904,38,4
8.68659441097559,38,5
2.2001161422272464,38,6
2.7510543235302545,38,7
7.964803870801763,38,8
9.121993435343285,38,9
5.95948123318551,38,10
4.722174088604052,38,11
4.5405813856213,38,12
3.9106292371541436,38,13
3.885134817645495,38,14
4.345595978944378,38,15
4.186650921053088,38,16
4.150379811096686,38,17
2.9777961466289202,38,18
3.127609939643711,38,19
2.7103734480830255,38,20
1.9251030864077678,38,21
0.7770671832591368,38,22
1.5876485982924196,38,23
2.247236810614251,38,24
1.1822132581840172,38,25
0.5460486141859334,38,26
1.0304777773066587,38,27
0.6493064825393831,38,28
0.622512118575073,38,29
-4.1589883131460095,38,30
-6.390091320579895,38,31
-6.8331588940625245,38,32
2.4681967745381597,39,3
4.841448379847536,39,4
8.218483840857324,39,5
2.278377203030621,39,6
2.790996324313489,39,7
7.929478549660159,39,8
9.036743020251931,39,9
5.8822717049244115,39,10
4.726287824354263,39,11
4.502315444352664,39,12
3.848388844278799,39,13
3.8047370765033337,39,14
3.975857620153617,39,15
4.037904193582922,39,16
3.9937981147060047,39,17
2.9433195430213033,39,18
3.1075384718000567,39,19
2.569860768385027,39,20
1.7603440212815868,39,21
0.9258267994794934,39,22
1.5940206077150492,39,23
2.387969948781468,39,24
1.3290401204777442,39,25
0.6813537976096494,39,26
1.1502258078069911,39,27
0.7769215756142558,39,28
0.7501272116499467,39,29
-3.9818617115432344,39,30
-6.2102987146717705,39,31
-6.576118772645266,39,32
3.9675792786839033,40,3
4.916752693353908,40,4
9.916037870247672,40,5
3.614654151915717,40,6
4.059707990496814,40,7
9.093260012515792,40,8
8.815687758968025,40,9
5.409585332567776,40,10
4.7052465918576605,40,11
4.676635596098187,40,12
4.020236173535884,40,13
3.9278759677750967,40,14
3.9114698785713786,40,15
3.826964684483837,40,16
3.8468119377679293,40,17
2.581713902225615,40,18
2.8078298217974478,40,19
2.393420437547805,40,20
1.5656198817598275,40,21
0.5810408498570462,40,22
1.7769510180755386,40,23
2.6284276197617396,40,24
1.666001582596639,40,25
1.0804139016101995,40,26
1.4483743145585237,40,27
1.0766565707187354,40,28
1.0498622067544263,40,29
-3.6861815487012644,40,30
-5.9242085519427174,40,31
-3.3625712375983587,40,32
5.223963411276718,41,3
6.77963270223821,41,4
11.06257382370625,41,5
4.306994911035728,41,6
4.591358083421009,41,7
9.741727596370056,41,8
9.246749367470825,41,9
5.37641822148349,41,10
4.447417586625187,41,11
4.456546604258465,41,12
3.8836191543523695,41,13
3.9314320674956393,41,14
4.275521651577293,41,15
4.0222390021132695,41,16
4.07319313195171,41,17
3.0490127440083015,41,18
3.221148557967953,41,19
2.9200079107137675,41,20
1.9749184538076034,41,21
0.07220545366779638,41,22
1.3015490169956594,41,23
2.195190069858042,41,24
1.217722263396476,41,25
0.6243760867831768,41,26
0.9923364997315007,41,27
0.6238018266628382,41,28
0.4706660933515751,41,29
-4.410823972738848,41,30
-6.660264117499626,41,31
-4.9528092584875285,41,32
5.414920316263904,42,3
7.185908872673437,42,4
10.683199942778161,42,5
4.354724900606753,42,6
4.8212354287148935,42,7
10.04839379722714,42,8
8.819974282523216,42,9
5.095325032472014,42,10
3.825710802186369,42,11
3.8390750367897697,42,12
3.2483520001916615,42,13
3.2891905295296544,42,14
3.3469261936011163,42,15
3.1947788533540686,42,16
3.2026914063168657,42,17
2.1992902406715276,42,18
2.282621851755521,42,19
2.101795774162354,42,20
1.4534470348775341,42,21
-0.10354939945703959,42,22
1.3019963170684938,42,23
2.2305354756508606,42,24
1.2451852576742568,42,25
0.6420908757173781,42,26
0.991077634599266,42,27
0.6104853002877697,42,28
0.4535938788982345,42,29
-4.427896187192189,42,30
-6.806826278234885,42,31
-5.2855812513709335,42,32
4.589435458652886,43,3
6.582233671793432,43,4
10.048426272441299,43,5
3.7241479600489136,43,6
4.183162739986561,43,7
9.893730933422926,43,8
9.258498624007826,43,9
5.592620725836291,43,10
4.331373828089857,43,11
4.4090767423771275,43,12
3.278271951784215,43,13
2.85161116122014,43,14
2.8200130594563375,43,15
2.714438430048814,43,16
2.7223509830116117,43,17
1.7302324605635009,43,18
1.81969594295034,43,19
1.6622390285032587,43,20
0.9692315821451424,43,21
-0.5209823681232261,43,22
0.9033215838224454,43,23
1.8929498947983114,43,24
1.0139196997132784,43,25
0.6545846651176984,43,26
0.9584809773594312,43,27
0.5751118527489261,43,28
0.3837845779802384,43,29
-4.559154361302248,43,30
-7.086415440818216,43,31
-5.565170413954265,43,32
4.567095173231047,44,3
7.729981649647172,44,4
10.874792568930298,44,5
4.783918837172452,44,6
5.083207291662839,44,7
10.71983706890371,44,8
10.165126594497023,44,9
6.5798422803682595,44,10
5.361581959988234,44,11
5.570652485368635,44,12
4.5652520640527525,44,13
4.194516706245,44,14
4.185747887245568,44,15
3.9251309293586685,44,16
4.027777474798791,44,17
3.0178295870741216,44,18
3.107293069460958,44,19
2.8313470080097236,44,20
2.13775369126553,44,21
0.5859913420367263,44,22
1.950004018916627,44,23
2.9357631948156,44,24
2.015518985460665,44,25
1.6103898382143238,44,26
1.9239858212234495,44,27
1.5711081520523418,44,28
1.4062209150551366,44,29
-3.5365123221662147,44,30
-5.966873298722378,44,31
-4.429575391782883,44,32
4.013550537789847,45,3
6.230434073804828,45,4
10.027099760100072,45,5
3.9189066668004635,45,6
4.347952040437261,45,7
9.977093943560492,45,8
9.48383401440366,45,9
5.92138995721295,45,10
4.703844931333082,45,11
4.944030767470331,45,12
3.967242126160751,45,13
3.612958541856621,45,14
3.61073671691463,45,15
3.2302181998291237,45,16
3.342327297841767,45,17
2.390692858911049,45,18
2.590257826785903,45,19
2.314290488738922,45,20
1.621318289415284,45,21
0.08964990566631345,45,22
1.4660731925701345,45,23
2.457425421308739,45,24
1.5928883360947936,45,25
1.2361034939099325,45,26
1.5544177872020064,45,27
1.2014656499457919,45,28
1.0447482169798679,45,29
-3.8865532798021087,45,30
-6.316914256358272,45,31
-4.779616349418779,45,32
4.000113532935718,46,3
6.162221715555567,46,4
9.921935020898434,46,5
3.486927204712744,46,6
4.531420108764592,46,7
