@RELATION 3_days_hlc

@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE uptrend {yes,no}
@DATA
1.0,0.0,0.06589064659640041,1.1744173066532486,0.2674428159358025,0.5232550207325394,1.1085266600568482,0.43023261222277875,1.0116275103662669,1.2596889459775575,0.7054258097474352,0.8100757286234626,no
1.0,0.0,0.9936292993630572,1.4649700636942764,-0.17834331210191393,-0.07006433121018942,1.7515923566879057,0.26114904458598887,0.6815286624203808,1.643313375796181,0.5286636942675139,1.4840777070063715,no
1.0,0.0,0.8771934954347945,0.11111293047539242,-0.8070162614130219,0.10526380424783317,0.5380155193073228,-0.9707584624318554,-0.8713443692072353,0.8011718135507682,-0.5672477001448565,-0.18128490133620576,no
1.0,0.0,0.3298965671169353,1.1133947284590462,-0.6494890211453385,0.8969011372153289,-0.4536098416393473,-2.072164874056839,-0.4639211712152963,0.2989697948765051,-2.360823339357395,-2.185567849930057,no
1.0,0.0,0.007664364879553746,1.5555568752655629,1.1839091249390314,1.306514441948486,1.5976997709962553,0.9425279913685853,1.5172404148504162,1.015326047767794,0.41379371119014685,1.011493865328017,no
1.0,0.0,0.9043506616318725,1.9347855104032798,0.8000000000000025,0.8086974102117638,2.5652234026595613,2.1434829206150385,2.282613657855768,2.6130465501011875,1.8695671077545784,2.521742438570512,yes
1.0,0.0,0.05263209833658988,0.7039448580398537,-0.809205765247986,0.5592130020710522,2.118416135747018,0.4013147333822895,0.41447522506520623,3.0723636253588826,2.434206752087499,2.6447325138618054,yes
1.0,0.0,0.5053199326597505,0.5638309472581143,-0.24467966840514319,-0.20212605817537777,0.3244672221616434,-0.8989311198640498,0.20744998018622168,1.4680822657386572,0.07978755375650777,0.09042795098949394,yes
1.0,0.0,0.6040287329437587,1.369130944558949,0.10738008197332372,0.744967942888474,0.8187942660287197,-0.20134470069403046,-0.14765264628049146,0.516776879416539,-1.0268470339202034,0.3691302734166598,yes
1.0,0.0,0.9399985000000015,0.6749989999999997,-0.06999950000000155,0.38000100000000003,0.9500010000000003,0.009998500000001798,0.48500049999999817,0.5400009999999966,-0.22000100000000344,-0.18000049999999845,yes
1.0,0.0,0.9622659428074061,1.0943411178392906,-0.1635236818205833,1.0188673430625006,0.6855338000850315,-0.2515735888643766,0.3144661999149685,1.0314491357210969,-0.1509469206211818,0.4465413749468531,yes
1.0,0.0,0.9458127544953251,0.1379301851528944,-0.6453198476057558,0.10837498362067838,0.21182286879100645,-0.7733997767485428,0.15270803222466667,-0.10837547623199291,-0.84236486932499,-0.39901418622086854,yes
1.0,0.0,0.7761184228200935,0.16417763423014017,-2.8656429942418495,0.0,-2.447739273976649,-4.820846380480169,-2.537286233257604,-2.2238576967967423,-5.208905591890216,-2.402965048074189,yes
1.0,0.0,0.7909132562059181,0.33636697521267966,-0.27273049587363246,0.20000127272958357,-0.17273031405512054,-2.0181863967025504,-0.27273049587363246,-1.763642297531455,-3.2090958347197045,-1.8181851239729536,yes
1.0,0.0,0.6446269790305683,0.6446269790305683,-0.2644630284818369,0.454548309544062,0.04132482754118305,-0.5123995970244595,-0.08264386995360917,-0.42149043098382655,-2.099176115021592,-0.5123995970244595,no
1.0,0.0,0.4400026666666766,0.9866639999999999,-0.6266679999999951,0.4133293333333465,0.4133293333333465,-1.0533346666666528,0.10666933333334327,-0.5599973333333234,-1.4533386666666577,-0.7599999999999909,no
1.0,0.0,0.17261964285713738,1.2261934523809517,0.7797648809523782,0.9761946428571454,1.2202398809523802,0.5000023809523791,0.9642869047619087,0.9642869047619087,0.3095261904761919,0.8273851190476209,no
1.0,0.0,0.8421051246536125,1.175436118803609,-0.2982493844292779,-0.04386231917747617,1.508774130503616,0.8508788165603599,1.140354509082903,1.5000004385968686,0.43859687596217073,1.1228062480756587,yes
1.0,0.0,0.9557999511601706,1.138121699581989,0.5082873019749158,1.0386740758829531,1.2486174017871832,0.3204395805962211,0.48066130459812084,1.4585651475857964,1.0442000488398293,1.2265217972616558,yes
1.0,0.0,0.6237581707759025,0.6336611214631288,-1.158412557598886,0.5544513773240151,0.8811853837913223,-0.24752426232819338,0.7029679149150162,1.0792018233627252,-0.584161219482727,-0.29703208508498374,yes
1.0,0.0,0.8674689940506194,-0.06023479461496501,-1.2771017419235358,-0.5180710407926852,-0.5060204674205727,-2.6867356946128056,-0.6024081869682291,-0.20481637393645816,-1.5783058354076502,-0.42168332124502883,yes
1.0,0.0,0.2702669466674183,0.0,-1.121627355749601,-0.14865040175783842,-1.1891883491577047,-2.554059605566506,-1.7027100073243444,-1.6891937545777151,-4.1351436084962305,-1.7973048575806871,yes
1.0,0.0,0.29474191687614193,0.7578925983469562,-0.021049385055224766,0.18947288642994553,-0.021049385055224766,-0.8947320221809627,-0.1368394238340065,-0.9473581163868926,-2.010513639942591,-1.3473616953191918,yes
1.0,0.0,0.7922036768640154,1.2207754764910215,-0.01298954291146548,0.35065272388195395,0.9220718333930683,-0.03895953787253528,0.2207754764910215,-0.03895953787253528,-1.1168786136175874,-0.18181723731305363,yes
1.0,0.0,0.9274224635846192,-0.24193184182554778,-0.8629038111351758,-0.3709675338185999,-0.10483645941364667,-0.8709699531773405,-0.6451582986424136,-0.290323048908143,-0.8870965920912771,-0.7258084287232747,yes
1.0,0.0,0.4444407407160621,0.599995111078518,-2.1555743704957395,0.40000266668445045,-2.8222343704512696,-4.533365777993947,-3.17780118534114,-2.444458518612283,-4.555592592839379,-3.9333528890191456,yes
1.0,0.0,0.5267844945736345,0.5803543765820427,0.17856954718547466,0.357139094370962,0.4196384805289319,-0.6875075335157707,0.33928455037745886,-0.9553614078634194,-1.6428680485180633,-1.098222759923027,yes
1.0,0.0,0.6436784119448891,0.6666636015149481,-0.6206943718067367,0.05746584750486543,0.12642946223829163,-0.39081144144507307,-0.16092851108339315,-0.08046942798521964,-1.5057626767969896,-0.18391370065345222,yes
1.0,0.0,0.9734461351940918,0.8230060928934002,0.05310241990079822,0.5486727934832134,0.5663691753576331,-0.4247724567590441,0.09734558696642687,0.1504409272525384,-0.24778474431529676,-0.07079703187153684,yes
1.0,0.0,0.38554123965965836,0.40964238640388345,-0.9518061402261804,0.37349066628754585,0.16867429235110482,-0.8795099288917476,-0.20481637393645816,-0.18072366090684647,-1.5301119756338135,-0.8192751342767998,no
1.0,0.0,0.9175238813940654,1.412371314698326,0.5567009140187413,0.8865971410368251,0.9072197789282936,-0.2577314273578834,0.8762858220910908,0.7010305133391567,-0.1958696992377334,0.38144560526679255,yes
1.0,0.0,0.8932105759325956,0.07767192006981848,-0.8640785088140837,0.0,0.4660227825463857,-0.3398051842768737,-0.029125270995412185,-0.009703892916404281,-1.1067971910652306,-0.038835960034916135,yes
1.0,0.0,0.6415064079886409,0.09433823425360995,-0.8773543521021278,-0.009428257413885926,-0.8018811232022697,-1.7169730331460937,-0.8773543521021278,-0.4245234692289327,-1.207540530469211,-0.9056551620039716,yes
1.0,0.0,0.6714328775694803,1.3000098571850875,-0.2142894898120766,0.7571432448996186,-0.07143316328496957,-1.5428666122854486,-0.22856669385724523,-1.428577551046626,-2.8143006327169466,-1.5428666122854486,no
1.0,0.0,0.25423897347124225,0.9886983306252415,0.5932206932865629,0.8587573813392512,1.1073455201231142,0.508473992149172,0.8926539149064046,0.5649704746429951,-0.016948549268817278,0.5028276772255865,no
1.0,0.0,0.8653805596776908,1.3141002753196296,0.17948596318601734,0.46794914118864656,1.3012772394960264,0.8525626520427755,1.153844378703914,1.4358960387947417,0.7564078320261819,1.1923038708209235,yes
1.0,0.0,0.9115065862540435,0.37168508103946607,-1.0088442086539493,0.1858390007123834,0.8053097110189805,-0.7610585793868183,-0.36282671315614334,0.7876071344817084,0.16814350378979798,0.5840717518949052,yes
1.0,0.0,0.6810785741389973,1.0432443710749917,0.43243019722183695,0.9891913396663099,0.6594607129305013,-0.1837861446336649,0.5459432929116673,0.9243247830538184,-0.032435170200178165,0.21081049817351166,no
1.0,0.0,0.08433755262060873,0.5542169981132503,-0.5602423138369027,0.19879204528203556,0.6024110901472027,-0.0783164537745853,0.5421711859546632,0.1746998185537812,-0.7650644941313082,0.04818927274523487,no
1.0,0.0,0.3538467455644005,1.5769252958665183,0.300000384616864,0.40769310651194784,1.007693875745676,-0.4153869822576238,0.5538428993957645,1.0692341124388884,0.19999615383136404,0.992312278124142,yes
1.0,0.0,0.7500002976200971,0.8690459608784349,-0.6785726615690438,-0.13095284864114284,1.76190629252248,-0.21428647959457892,-0.04761921768768985,0.88095314626124,-1.321433290833203,0.17856492344614683,yes
1.0,0.0,0.5326076795819163,0.6739090737153863,-0.23913312855027466,0.44564879488868,0.554342509440249,-0.8586986058665455,-0.3586986058665455,1.3695616729601763,-0.43478572779506464,-0.28261148393801094,yes
1.0,0.0,0.4285722135042354,1.3406663325992503,0.3296750754948391,0.8681367830188241,1.0109912571044268,0.08791357324648613,0.7802221108664116,0.8901105059802503,-0.538461707523985,-0.03296607897177948,yes
1.0,0.0,0.608698941393149,0.3652158865810703,-0.4260836068111205,-0.08695463138324917,0.6347849829826326,-0.16521188658802208,0.26087258978680133,0.37391326275954656,-0.35651764083887877,0.1913057542508567,yes
1.0,0.0,0.9130498109778501,0.3586986058665301,-0.8913062854484619,-0.13042963136876812,-0.4347846408361827,-1.4239128780714962,-1.0000000000000155,-0.09782195178686719,-1.0978219517868673,-0.5652142722049508,yes
1.0,0.0,0.781250813802934,0.5729120551167217,-0.3854201931460329,0.4895848849842533,-0.04166775173724544,-1.2395877495705818,-0.5104151150157468,-0.8020883355086861,-1.7500018229185794,-1.3437524414088022,yes
1.0,0.0,0.3548399583742757,0.9290317502611307,0.3096787554604794,0.7935487866797726,0.6645135525544168,0.07096760457883848,0.6129046201846091,0.2838717086354064,-0.4580636295542602,-0.006448374616042223,yes
1.0,0.0,0.8540119985138769,1.2846709094797613,0.15328433587371285,0.5547455005572974,1.2043783845728837,0.50365072193273,1.051094778624578,0.9051060472130372,0.23357613085519383,0.8467163940516942,yes
1.0,0.0,0.9375058594116266,0.2124988281176676,-1.5000156250976706,-0.0375077344233406,0.7000018750117141,-1.237513984462423,-0.5500059375371212,0.5624997656235335,-0.6375064844155313,0.2999993749960953,yes
1.0,0.0,0.3673431903756143,0.08163182008347952,-1.5509943776083361,-0.020397751043334456,-1.2040632238446218,-3.9999591840898585,-1.612230487443949,-0.4081529780308198,-3.5713921286516705,-2.4489484801174886,yes
1.0,0.0,0.7980780787710687,1.0096172984449054,0.5384590976354745,0.7115358542924451,0.5769205991148059,-0.19230462278401222,0.5288485299533383,-0.02884516457196056,-1.3461544748514622,-0.22115651811872833,no
1.0,0.0,1.0,-0.03603693693692705,-0.9729747747747567,-0.22522522522522245,-0.02702612612611629,-0.4684720720720664,-0.30630990990990015,-0.4324360360360252,-1.1531522522522286,-0.47747657657656123,no
1.0,0.0,0.5483908948827815,0.3871029656308306,-1.4032109522050815,0.3871029656308306,-1.4677283819594371,-3.1451412331875908,-1.8064348075735253,-1.4515962019538564,-2.241923022953131,-1.9516018470878402,no
1.0,0.0,0.2401577794654396,1.1102357833717345,0.8661402101810168,1.0,0.9606303304605012,0.5236226284950247,0.9606303304605012,0.5078742094983434,0.09842515810033131,0.4251974703946934,no
1.0,0.0,0.9178067930183426,1.9315081722658627,0.1917802683426507,0.6095894586229129,2.1232884406085035,1.6986285607044813,1.9315081722658627,1.8630156595997607,1.1027411662610627,1.8630156595997607,yes
1.0,0.0,0.9099045045045104,0.05405135135136025,-1.2612630630630643,-0.054058558558562064,1.2792774774774842,-1.0090117117117094,-0.4594612612612616,1.5315288288288262,0.9729675675675674,1.2792774774774842,no
1.0,0.0,0.5403252406240319,0.7983879097261699,-0.09676977108963536,0.7177382349264766,-0.04838528876899148,-1.2257990895198068,-0.1451607049971632,1.0483852887690028,-0.9999943548614751,-0.5080600481449711,no
1.0,0.0,0.9268286020209794,1.0292708030995146,0.4243888399727798,0.7512218322483696,0.9073192861445958,0.36585455086475643,0.8585357525262245,0.3951214515157383,-0.3170749196949249,0.336583747765235,yes
1.0,0.0,0.9593472866754872,0.4390237755324425,-1.2276334060702352,0.31707213960280006,0.4878081697295264,-0.5203226981375721,0.024395855623231977,0.2845567981892702,-0.6178792914494667,0.20325137154025616,no
1.0,0.0,0.13482584269663245,0.7078629213483147,-0.6741640449438123,0.6516797752808947,-0.06742134831459506,-2.3707865168539306,-0.23596179775280077,0.0,-1.3932640449438154,-0.6404483146067363,no
1.0,0.0,0.07443472418734408,1.2524297766081243,0.9644035137909555,1.003236897394042,1.168286625613754,0.7702265634000832,1.1521044040186441,0.944984394801808,0.28155473340418474,0.8964403190165956,no
1.0,0.0,0.787232367590705,2.177299622766752,-0.014182239328571322,0.14894010863806129,2.730494899656231,2.0992905688853045,2.1843932246952584,2.5460967104325203,1.6737553040667248,2.5106336653184296,no
1.0,0.0,0.7596156157542164,-0.3749996394234092,-1.7307704511822422,-0.6634637851309639,1.2211488258184382,-1.7499983173092974,-1.5288417991905692,1.9711548354280395,1.1153864275130496,1.2307661242633436,no
1.0,0.0,0.013452448270244255,1.044842540570572,0.5784750065358619,0.9327350680694136,0.4035873494340611,-0.22870014076214287,0.2690570371429995,1.1479791731221884,-0.23766739327256714,-0.13452717328183314,no
1.0,0.0,0.7770261276497378,1.2229738723502526,-0.28378185719893106,-0.2635123036912765,1.2905406272825035,0.5878386732999803,1.1216220507661057,0.324325693934409,-0.6283771046409946,0.12162137509181098,no
1.0,0.0,0.28435958087223545,1.7819906246489956,1.0805677343280846,1.625591646639029,1.9383896026589558,0.8815166438309743,0.8957341726378277,1.9857824711931398,1.4928912355965667,1.8672991150241143,no
1.0,0.0,0.46447982024063,1.6721282271822626,0.519123476367789,0.846991424053089,2.5737671324949325,1.7650232076249024,2.393438367826912,2.754095897162945,1.5355163546269326,1.5519092328860762,no
1.0,0.0,0.6616668333333339,1.066666916666667,0.9141667499999997,0.9849999999999994,1.1691665833333336,0.9933331666666673,1.0433330833333336,1.3066666666666673,1.183333083333333,1.2791664999999999,no
1.0,0.0,0.42431214912500964,1.7408275655488425,-1.0114704312598661,0.8096338686782304,1.9243147867439232,1.5045888835142605,1.6995430955967104,2.2064244139841502,1.7224784535204531,1.8600931240027214,no
1.0,0.0,0.7183916303352073,-0.6551771898588373,-3.160923173474912,-2.0977047100054143,1.2011485070672492,-5.695411144150741,-1.1321863588348917,1.6609208746216968,0.6091943783843405,1.0977001122989754,no
1.0,0.0,0.3755098475630762,0.7102041349438398,0.0,0.5102047063731107,-0.4653095493586314,-2.244900708041687,-1.4897985589370135,0.8530606364007803,-4.044904544781081,-0.80408343357155,yes
1.0,0.0,0.8888854756873654,0.8300648297687524,-0.7712330727898633,-0.1699299414970039,0.3660153188841634,-0.7712330727898633,0.04575665340093314,-1.5163322782183344,-4.365987868029368,-3.156844380450551,no
1.0,0.0,0.055865331918807104,0.9664821416300831,0.11173010517870983,0.871506775694533,0.8212297088102134,-0.547482934367076,-0.033517858369916956,0.42458244436734727,-0.547482934367076,0.15084069785435708,no
1.0,0.0,0.41463268887507987,1.9552841281642868,1.227641149447626,1.2682911659720217,1.930895093859797,1.3089407759921883,1.8617869356857488,1.8252031809769056,0.8292690362882289,1.2032521151431366,no
1.0,0.0,0.7927272727272701,1.2945472727272689,0.4000021818181794,0.770909818181818,2.1490920000000013,1.4981825454545452,1.5345458181818168,2.127274909090907,1.5709087272727258,2.0654545454545428,no
1.0,0.0,0.11598832853396263,0.7805631469823547,-0.08150527805311741,0.6018798734295455,1.034483050480845,0.2633239728376331,0.5830717347512646,1.7711590776432167,1.2100305893225172,1.2413782185716515,no
1.0,0.0,0.5809142421813145,2.016600857428803,0.6929463783342388,0.8464748489209103,1.7261422840535814,0.585061551969382,1.489627368676126,2.062244501650618,1.0414963344337473,1.464731891671188,no
1.0,0.0,0.028925643740204413,2.1900828017213207,1.1942158629883135,1.7727291510158238,3.2024819855222932,1.884298251486156,2.0371921794976653,2.9132238952263547,1.7768593197184441,2.677686510484712,no
1.0,0.0,0.9328367490912912,1.1268662953893485,0.5248761441553664,0.5422890968050723,1.8432844211785273,1.2437823321217216,1.592041633872271,2.452738758944035,1.6592051335374454,1.7512457723838515,no
1.0,0.0,0.056178714807544175,0.9943808925628006,-1.2640463640970339,0.8426975760646893,1.280899192021563,-0.07865177376603799,-0.039325886883015,2.898877414468999,1.544945556118597,2.3314638555773595,no
1.0,0.0,0.9856725174684502,1.435528191069015,0.925500987677385,0.9541536604808126,1.432662293417263,0.28080295563961655,1.355299675702564,1.5787944204107414,0.8853864434617014,0.9054437155695452,no
1.0,0.0,0.1221372647283258,0.38931443971628993,-0.9427473938006938,0.3702293470656312,0.9694649204600173,0.29007714876662294,0.3282442806363191,0.9656473675793527,-0.5687004938543979,0.8625955771806368,no
1.0,0.0,0.9801975639652181,0.3415844721099526,-0.9554441476353532,-0.7970286197453058,-0.45049217724321666,-2.1782144985851515,-0.47524608862161183,0.30197960004039565,-0.5792057837509266,-0.5297019213823375,no
1.0,0.0,0.278077093993966,1.0427817495479994,-0.03743256026861765,1.0213908747739997,0.3315518745157083,-1.0695170007748669,-0.8983942806508841,-0.524060656587184,-2.390371031490326,-0.5508001858820589,no
1.0,0.0,0.06201409770720658,1.2984518568647836,0.5736428069212575,0.7751956012300806,1.3294604561095908,0.5465113484760069,1.313956156487187,0.8139546060959831,-0.2015527943088231,-0.07752149811200734,no
1.0,0.0,0.9964685437495606,0.8621908739029117,-0.049469716190212114,0.00706609271963248,1.1342776698466488,0.4734978236702974,0.6572455630647971,1.162546987732131,0.44876314225401326,1.14841232878939,no
1.0,0.0,0.7635135500366238,0.5135108473266186,-1.3986524287903437,0.5067581263733145,0.2499972972899947,-1.493246603369196,-1.385140905786225,0.7702716764099384,-0.493247279046696,-0.14189159970702372,no
1.0,0.0,0.12543575738422477,1.6027854326284683,1.0871079228837044,1.4808346890229747,1.3519139178600186,0.3658543214066344,1.3484316915348176,1.2160259065931303,0.3170742330234504,0.3728219099422574,no
1.0,0.0,0.03636095867403427,1.7818197024814122,0.477271105369688,0.640908146692925,2.5681825929762643,1.895456221076665,2.409091921488986,2.24090851032979,0.9545458471079746,2.2363657768624234,yes
1.0,0.0,0.90367018348624,1.3577977064220212,0.34862477064220304,0.38531926605504685,2.146788990825692,0.83027385321101,0.9954119266055046,2.9403651376146853,2.261467889908261,2.7798151376146865,yes
1.0,0.0,0.16791225077901228,0.4589565451654652,-0.3544759871358247,0.3805987385825587,0.7500008395519234,-0.07089325712938106,-0.041044760804193454,1.3917920179880485,0.3208957757851566,0.4552244570057966,yes
1.0,0.0,0.9598774443687919,0.6913578341715025,-0.1358034788910377,0.0030870389426166517,0.24382761964667557,-0.42901230185944655,0.1790130734648581,0.4845682003507389,-0.19444363854545682,-0.16975411713217226,yes
1.0,0.0,0.9570551356843031,0.7116552975250903,-1.2760771952340952,0.6319023900043998,0.09815723587221718,-1.5460181828555468,-1.2699409876214431,-0.7914131130302702,-2.128838887433529,-0.9202470924793096,yes
1.0,0.0,0.06395345118985377,0.2034870909958774,-0.7441850324505662,0.16278944023870148,-0.06976914548305334,-1.9534878177396433,-0.14534875270421385,-0.6511641562999088,-2.2093033666840944,-1.947672704841453,no
1.0,0.0,0.9502498007464673,0.5124407836410101,-0.3432802554425312,-0.28855394173737103,-0.1691520704954519,-0.9800950446815487,-0.20397790648964154,-0.4029831811112604,-2.014920880675738,-0.4676582411360778,yes
1.0,0.0,0.622951948400037,0.7377051330285757,-0.9098361394785638,0.6557396264429266,-0.06556879871409822,-1.4754045283569275,-1.385240667835503,-1.188521156949858,-2.524583176571144,-1.2458981590998501,no
1.0,0.0,0.851560040281288,1.0703094299292533,0.11718290404913882,0.7109349304179143,0.8203092346165929,-0.7500060546922399,0.7421857360826095,0.054687542724637876,-1.2890642883314885,-1.2031267211927639,no
1.0,0.0,0.4736879501680231,1.2631665513148638,-0.4210559557049011,1.0131606302155016,1.3815832756574413,-0.22369387126740398,0.7763166551314807,0.9605273199525214,-1.6842330334186684,0.828949965394461,no
1.0,0.0,0.2572630825943275,0.556015860607239,0.24066512973465312,0.39004297102567625,0.6390056249055992,0.1078848263648574,0.5601660749644413,0.6763484254745684,0.17012310393875912,0.48547715431892674,no
1.0,0.0,0.0642554732975659,1.5220867647283234,0.5542161078041039,0.8032134965570253,1.0923675440703176,0.7871488250191351,0.9317272543993994,1.1726909017597575,0.6586346655700137,1.096384414766599,no
1.0,0.0,0.4838722164444273,2.2064566618236356,0.6000021935540478,0.7032256857436998,3.045165277845864,1.4903251363229302,1.8903281040725206,2.3548409157184853,1.8645209406991934,2.096779604592518,no
1.0,0.0,0.16567958755103115,1.7100561359950353,0.7929003676324842,1.2366865620948635,2.81656482266601,1.343195840480763,1.437867861773029,3.5857912678261687,2.159760663146765,2.526625692380441,no
1.0,0.0,0.6666698989879347,1.2484871221290081,0.22424350045848385,0.3939397612486307,1.9757575904499414,1.0363666446262696,1.4909118236897967,3.1090920550957164,1.6000032727252844,1.6969704866845439,no
1.0,0.0,0.3305081944845842,1.0847439959796767,-0.31356075121970456,0.6186469333500565,1.4322047184705813,0.0,0.23728708704484658,2.4491504668216595,1.1355956478003024,1.7711883295014248,no
1.0,0.0,0.16666569865295247,1.2045450011477261,0.9065648753951713,1.0050497487499375,1.229797027726524,0.8131300033156581,1.0909093663912535,1.3333334175084373,0.9065648753951713,0.977271711432252,no
1.0,0.0,0.17000199999999666,2.3150024999999985,0.3350030000000004,0.6650009999999966,2.720001499999995,2.130001,2.3250010000000003,2.770000500000002,1.9450000000000003,2.495002999999997,yes
1.0,0.0,0.6906797920848335,1.5889823775498422,0.7415251095232597,0.8855945400023119,2.703390803647967,1.0254258366839692,1.3050850402182022,3.0466101497414617,2.5466099378771485,2.711864105142332,yes
1.0,0.0,0.3222197839438421,1.0388889969138764,-0.27222631173975,0.6333345370403789,1.8111128086466841,0.6999986111072526,0.8888902469173474,3.272230756196529,1.0722252006255553,1.4388906635851684,yes
1.0,0.0,0.3975918130317744,0.6184728068928378,-0.104415009441747,0.12851374655321873,0.6465851889513523,-0.3012040934841128,0.35341481104864775,1.2048163739364512,0.4016054579788171,0.5381529201134442,yes
1.0,0.0,0.9596282734073676,0.41925639153528055,-0.3540371571313182,-0.04658197311119058,0.12422387446463638,-0.4347806103165832,-0.25465830600673983,0.14596299814813626,-0.5869563394545538,-0.08074376374417394,yes
1.0,0.0,0.9124120890952137,0.2408724119431082,-2.109501859495831,0.1459837444662176,-1.1240924236949772,-2.9416216847506664,-2.218986930609234,-1.817529261055689,-3.1313990197044475,-2.7080441899422967,yes
1.0,0.0,0.9903827015550944,0.3365371764065615,-0.9807644415726681,0.2211574796562659,-0.6634628235934522,-3.7596146542167195,-0.7884598187886532,-2.4615332100642555,-4.855767446377508,-3.903839515538976,yes
1.0,0.0,0.8073396599620583,0.7522954212675975,-0.2018374379355465,0.7431192408045499,0.11926374041739889,-1.1376170187780512,0.009176180463047637,-0.8348691187857582,-3.7890093174653847,-0.954132859203157,yes
1.0,0.0,0.6293159631584925,-0.5948313614874632,-1.534486325814932,-0.7758656064331334,-0.8275881985800095,-1.7241438763582055,-0.836210642105677,-1.4224195600674605,-2.603453805013143,-1.5258638822892645,no
1.0,0.0,0.6475412725071586,1.008191796564106,0.05737618247854725,0.6557396264429343,-0.5081987637715042,-1.4016373757070701,-0.6803289505500371,-0.729507598764266,-1.5819667360928358,-0.7377059527000415,no
1.0,0.0,0.798942857142863,1.0105841269841271,0.3650809523809498,0.7830708994709019,1.015871957671961,0.40211746031746326,0.7883629629629655,0.0370370370370337,-0.5396804232804304,-0.07407354497354715,no
1.0,0.0,0.07608943761635117,1.3079704290069343,0.6231883165302092,1.1702900939926892,1.3152182498418468,0.8731892223266507,1.1594212612889427,1.318839261710681,0.8985511604701774,1.163045171706399,no
